Time,Speed,Long,Lat,Accelx,Accely,Accelz
2:46:07,0.09,152.9656219,-27.22642708,0.08,-0.29,-10.09
2:46:08,0.02,152.9656219,-27.22642708,0.08,-0.29,-10.09
2:46:09,0,152.9656219,-27.22643661,0.08,-0.29,-10.09
2:46:10,0.06,152.9656219,-27.22644043,-0.08,-0.43,-10.09
2:46:11,0.04,152.9656219,-27.22644043,-0.08,-0.43,-10.09
2:46:12,0.19,152.9656219,-27.22643852,-0.08,-0.43,-10.09
2:46:13,0.11,152.9656219,-27.22643661,0.08,-0.29,-10.09
2:46:14,0.06,152.9656219,-27.22644043,0.08,-0.43,-10.09
2:46:15,0.02,152.9656219,-27.22644043,0.08,-0.43,-10.09
2:46:16,0.06,152.9656219,-27.22644043,0.08,-0.29,-10.09
2:46:17,0.04,152.9656219,-27.22644234,0.08,-0.29,-10.09
2:46:18,0.07,152.9656219,-27.22644234,-0.08,-0.29,-10.09
2:46:19,0.06,152.9656219,-27.22644234,0.08,-0.43,-10.09
2:46:20,0.07,152.9656219,-27.22644424,0.08,-0.29,-10.09
2:46:21,0.07,152.9656219,-27.22644424,0.08,-0.29,-10.23
2:46:22,0.07,152.9656219,-27.22644424,0.08,-0.29,-10.09
2:46:23,0.15,152.9656219,-27.22644424,0.08,-0.43,-10.09
2:46:24,0.11,152.9656219,-27.22644424,0.08,-0.29,-10.09
2:46:25,0.26,152.9656219,-27.22644424,0.08,-0.29,-10.09
2:46:26,0.09,152.9656219,-27.22644424,0.08,-0.29,-10.09
2:46:27,0.17,152.9656219,-27.22644424,0.08,-0.29,-10.09
2:46:28,0,152.9656219,-27.22644424,-0.08,-0.43,-10.09
2:46:29,0.07,152.9656067,-27.22644424,0.08,-0.29,-10.09
2:46:30,0.11,152.9656067,-27.22644806,-0.08,-0.29,-10.09
2:46:31,0.22,152.9656067,-27.22644806,0.08,-0.29,-10.09
2:46:32,0.06,152.9656067,-27.22645187,-0.08,-0.43,-10.09
2:46:33,0.33,152.9656067,-27.22645187,-0.08,-0.29,-10.09
2:46:34,0,152.9656067,-27.22645187,0.08,-0.29,-10.09
2:46:35,0.19,152.9656067,-27.22645569,0.08,-0.29,-10.09
2:46:36,0.17,152.9656067,-27.22645569,-0.08,-0.29,-10.09
2:46:37,0.15,152.9656067,-27.22645569,0.08,-0.29,-10.09
2:46:38,0.19,152.9656067,-27.2264595,0.08,-0.43,-10.09
2:46:39,0.09,152.9656219,-27.2264595,-0.08,-0.43,-10.09
2:46:40,0.37,152.9656219,-27.2264595,0.08,-0.29,-10.09
2:46:41,0.28,152.9656219,-27.2264595,0.08,-0.43,-10.09
2:46:42,0.06,152.9656219,-27.22646141,0.08,-0.29,-10.09
2:46:43,0.26,152.9656219,-27.22645378,0.08,-0.29,-10.09
2:46:44,0.28,152.9656219,-27.22645569,0.08,-0.29,-10.09
2:46:45,0.2,152.9656219,-27.22645569,0.08,-0.43,-10.09
2:46:46,0.41,152.9656219,-27.22645569,-0.08,-0.43,-10.09
2:46:47,0.17,152.9656219,-27.22645569,0.08,-0.29,-10.09
2:46:48,0,152.9656219,-27.22645187,-0.08,-0.43,-10.09
2:46:49,0.04,152.9656219,-27.22644806,-0.08,-0.29,-10.09
2:46:50,0.13,152.9656219,-27.22644806,-0.08,-0.43,-10.09
2:46:51,1.04,152.9656219,-27.22644806,0.08,-0.29,-10.09
2:46:52,1.28,152.9656219,-27.22644806,-0.08,-0.29,-10.23
2:46:53,1.13,152.9656219,-27.22644806,0.08,-0.29,-10.09
2:46:54,2.11,152.9656219,-27.22644424,0.38,-0.43,-10.23
2:46:55,0.87,152.9656372,-27.22644234,0.08,-0.29,-10.09
2:46:56,1.8,152.9656372,-27.22644043,0.08,-0.29,-9.94
2:46:57,3.11,152.9656372,-27.2264328,0.08,-0.43,-9.66
2:46:58,3.43,152.9656372,-27.22642708,0.23,-0.29,-10.23
2:46:59,2.87,152.9656525,-27.22642326,-0.08,0,-10.37
2:47:00,2.69,152.9656525,-27.22642326,0.53,-0.29,-10.52
2:47:01,3.41,152.9656677,-27.22641563,0.53,-0.29,-10.23
2:47:02,3.76,152.9656677,-27.22641182,-0.08,0,-9.8
2:47:03,4.02,152.965683,-27.226408,0.23,-0.43,-10.23
2:47:04,4,152.9656982,-27.22640038,0.23,-0.43,-10.52
2:47:05,3.96,152.9656982,-27.22639656,0.38,-0.58,-10.8
2:47:06,4.06,152.9657135,-27.22639275,0.38,-0.43,-9.8
2:47:07,4.13,152.9657288,-27.22638893,0.08,-0.72,-10.09
2:47:08,4.13,152.9657288,-27.22637939,0.08,-0.58,-9.8
2:47:09,4.22,152.965744,-27.22637558,-0.08,-0.72,-9.66
2:47:10,4.28,152.965744,-27.22636795,0.53,-0.43,-10.52
2:47:11,4.83,152.9657593,-27.22636032,0.23,-0.29,-10.23
2:47:12,4.83,152.9657745,-27.2263546,0.23,-0.58,-9.94
2:47:13,4.74,152.9657745,-27.22634888,0.23,-0.29,-9.23
2:47:14,4.83,152.9657898,-27.22633934,0.08,0,-9.51
2:47:15,4.8,152.9658051,-27.22633553,0.53,-0.43,-10.23
2:47:16,4.59,152.9658203,-27.22633553,0.08,-0.29,-9.94
2:47:17,4.67,152.9658203,-27.22633171,0.68,0.14,-10.23
2:47:18,5.09,152.9658356,-27.22633171,0.38,-0.43,-9.94
2:47:19,4.82,152.9658508,-27.22633553,0.38,-0.43,-10.09
2:47:20,3.93,152.9658661,-27.22633934,1.13,-0.72,-10.09
2:47:21,3.15,152.9658661,-27.22634315,1.43,-0.58,-9.94
2:47:22,0.07,152.9658813,-27.22634506,0.23,-0.29,-10.09
2:47:23,0.02,152.9658813,-27.22634888,0.23,-0.29,-10.09
2:47:24,0.11,152.9658661,-27.22634888,0.08,-0.29,-10.09
2:47:25,0.02,152.9658661,-27.22635078,0.08,-0.29,-10.09
2:47:26,0,152.9658661,-27.22635269,0.23,-0.29,-10.09
2:47:27,0.09,152.9658661,-27.22635269,0.08,-0.29,-10.09
2:47:28,0.07,152.9658661,-27.22635651,0.08,-0.29,-10.09
2:47:29,0.04,152.9658661,-27.22635651,0.23,-0.29,-10.09
2:47:30,0.04,152.9658661,-27.22635841,0.23,-0.29,-10.09
2:47:31,0.04,152.9658661,-27.22636032,0.08,-0.29,-10.09
2:47:32,0.02,152.9658661,-27.22636223,0.08,-0.29,-10.09
2:47:33,0.02,152.9658661,-27.22636414,0.08,-0.29,-10.09
2:47:34,0.04,152.9658661,-27.22636414,0.23,-0.29,-10.09
2:47:35,0.04,152.9658661,-27.22636604,0.23,-0.29,-10.09
2:47:36,0.04,152.9658661,-27.22636795,0.23,-0.29,-10.09
2:47:37,0.04,152.9658661,-27.22636795,0.23,-0.29,-10.09
2:47:38,0.07,152.9658661,-27.22636986,0.08,-0.29,-10.09
2:47:39,0.41,152.9658661,-27.22636986,0.08,-0.29,-10.09
2:47:40,0.02,152.9658661,-27.22637177,0.23,0.14,-9.66
2:47:41,0,152.9658661,-27.22637177,-0.23,-0.58,-10.94
2:47:42,0.04,152.9658661,-27.22637177,0.83,-0.58,-9.66
2:47:43,0.04,152.9658661,-27.22637558,0.08,-0.72,-11.52
2:47:44,0.07,152.9658661,-27.22637558,6.26,3.75,-4.94
2:47:45,0.06,152.9658661,-27.22637558,0.23,-1.15,-10.23
2:47:46,0.02,152.9658661,-27.22637558,0.23,-1.59,-6.94
2:47:47,0,152.9658661,-27.22637558,-1.28,0.58,-12.23
2:47:48,0.54,152.9658661,-27.22637558,-3.24,-1.59,-10.23
2:47:49,9.95,152.9658813,-27.22637749,2.34,2.74,-13.23
2:47:50,17.21,152.9659424,-27.22636795,-0.98,2.31,-7.51
2:47:51,23.76,152.9659882,-27.22634506,5.96,1.87,-7.51
2:47:52,19.48,152.9660492,-27.22633171,3.69,4.61,-3.51
2:47:53,19.76,152.966095,-27.2263279,0.38,5.91,-5.65
2:47:54,24.56,152.966156,-27.22631454,-4.3,-2.88,-12.66
2:47:55,33.74,152.9662476,-27.22628021,9.72,-0.14,-7.08
2:47:56,29.48,152.9663239,-27.22624779,-9.42,0.29,-13.52
2:47:57,35.47,152.9664001,-27.22620583,15,-3.75,-7.94
2:47:58,26.74,152.9664612,-27.22615623,0.53,3.6,-8.51
2:47:59,22.96,152.9664917,-27.22610474,8.82,-1.15,-8.23
2:48:00,25.56,152.9665375,-27.22606468,-4.45,-2.74,-14.24
2:48:01,31.56,152.966629,-27.22602844,-6.26,-4.47,-14.09
2:48:02,41.3,152.9667206,-27.22597694,-0.53,-0.86,-9.08
2:48:03,28.65,152.9667969,-27.22593117,-6.71,2.16,-11.8
2:48:04,32.98,152.9668732,-27.22590065,-0.53,6.77,-8.94
2:48:05,42.78,152.9669952,-27.22588539,-9.57,8.07,-7.22
2:48:06,28.98,152.9670715,-27.22587967,1.73,4.32,-6.8
2:48:07,24.22,152.9671173,-27.2259407,7.16,-6.63,-9.94
2:48:08,31.82,152.9671783,-27.22599983,3.84,2.31,-9.51
2:48:09,33.78,152.9672699,-27.2260437,-3.69,5.48,-8.37
2:48:10,39.17,152.9673157,-27.22611809,10.03,-8.79,-11.95
2:48:11,37.3,152.9673615,-27.22619629,10.03,1.87,-6.94
2:48:12,28.98,152.967392,-27.22626495,11.53,2.45,-4.22
2:48:13,27.45,152.967392,-27.22632217,-6.71,12.68,-15.38
2:48:14,36.21,152.9673309,-27.22637558,0.53,1.15,-3.79
2:48:15,44.6,152.9672089,-27.22642708,9.57,2.45,-9.08
2:48:16,34.11,152.9671173,-27.22645569,2.19,-0.72,-10.66
2:48:17,30.8,152.9670258,-27.22646332,4.15,-3.75,-9.66
2:48:18,27.43,152.9669647,-27.22649574,1.88,7.78,-10.09
2:48:19,30.24,152.9668732,-27.22651482,1.43,-7.21,-10.52
2:48:20,38.06,152.9667816,-27.22653008,-3.09,-5.76,-9.8
2:48:21,50.36,152.9666748,-27.22657776,6.86,-8.65,-9.94
2:48:22,39.3,152.9665833,-27.22665024,2.94,-6.49,-12.09
2:48:23,34.72,152.9665527,-27.22673607,-5.05,-1.73,-16.09
2:48:24,43.08,152.9665833,-27.22683334,8.67,0.58,-6.51
2:48:25,40.06,152.9665527,-27.22693634,6.11,8.21,-9.08
2:48:26,34.58,152.9664917,-27.22699928,-0.83,9.22,-4.79
2:48:27,41.21,152.9664001,-27.22702217,-2.64,2.59,-10.94
2:48:28,51.76,152.9662781,-27.22702217,0.53,0.29,-10.66
2:48:29,43.65,152.9661407,-27.22704124,-3.09,-11.96,-12.8
2:48:30,42.54,152.9660492,-27.22710609,-2.04,-1.73,-10.8
2:48:31,47.36,152.9659729,-27.22719574,4.9,2.88,-11.37
2:48:32,37.63,152.9658661,-27.22724152,4.3,4.47,-7.37
2:48:33,35.76,152.9657745,-27.22722435,4.15,7.35,-11.95
2:48:34,44.08,152.9657135,-27.22714615,7.92,1.59,-3.22
2:48:35,37.35,152.9656677,-27.2270546,9.57,-2.74,-7.65
2:48:36,34.24,152.9656067,-27.22698784,1.58,11.24,-8.66
2:48:37,43.19,152.9655304,-27.22690773,6.41,4.47,-8.66
2:48:38,42,152.9655151,-27.22680855,0.53,12.83,-6.08
2:48:39,45.86,152.9655609,-27.22670174,-1.28,7.78,-7.65
2:48:40,55.17,152.9656525,-27.22659492,4.6,-0.58,-6.37
2:48:41,63.86,152.9657745,-27.22648811,7.61,2.16,-12.38
2:48:42,62.75,152.9658966,-27.22639275,6.71,1.3,-3.79
2:48:43,47.52,152.9660187,-27.22633934,-4.3,-0.14,-9.8
2:48:44,38.11,152.9661255,-27.22633171,-3.24,-8.5,-14.38
2:48:45,46.02,152.9662476,-27.22626114,-2.64,4.61,-16.52
2:48:46,54.99,152.9663696,-27.22620583,-2.49,-6.34,-8.94
2:48:47,45.13,152.9664612,-27.22613144,-4.15,1.15,-15.24
2:48:49,47.41,152.9666748,-27.22602081,-2.34,-1.73,-7.22
2:48:50,54.58,152.9667969,-27.22595215,1.43,3.17,-12.95
2:48:51,58.12,152.9669647,-27.22590065,-0.53,7.06,-8.94
2:48:52,43.73,152.9670715,-27.22590637,-0.98,8.07,-11.8
2:48:53,34.37,152.9671478,-27.22595978,1.28,-13.55,-10.37
2:48:54,42.97,152.9672546,-27.22601318,1.73,10.66,-7.22
2:48:55,47.3,152.9673309,-27.22610474,-1.58,-1.01,-8.08
2:48:56,48.63,152.967392,-27.22621346,0.53,3.03,-12.95
2:48:57,37.32,152.9674225,-27.22630882,-6.56,10.09,-5.94
2:48:58,39.06,152.967392,-27.22638893,-1.13,8.94,-10.8
2:48:59,51.12,152.9672852,-27.22644806,6.71,8.21,-10.66
2:49:00,43.17,152.9671478,-27.22648048,6.56,-8.79,-9.08
2:49:01,35.5,152.9670563,-27.22649384,5.5,5.33,-7.8
2:49:02,34.65,152.9669647,-27.22653389,-2.94,1.44,-7.37
2:49:03,40.93,152.9668579,-27.22655678,-5.8,-3.17,-8.37
2:49:04,55.71,152.9667206,-27.22660446,1.13,-14.12,-16.81
2:49:05,48.84,152.966629,-27.22668457,-2.79,-2.31,-8.94
2:49:06,44,152.9665985,-27.22678757,-3.69,2.88,-8.8
2:49:07,52.02,152.9665985,-27.22691345,6.26,8.5,-7.94
2:49:08,38.91,152.9665527,-27.2270031,-1.28,11.67,-7.37
2:49:09,35.85,152.9664612,-27.22703934,2.49,6.05,-9.23
2:49:10,39.73,152.9663544,-27.2270298,-1.43,-3.89,-12.09
2:49:11,40.13,152.9662476,-27.22703362,-5.5,2.31,-9.37
2:49:12,47.5,152.9661255,-27.22708321,-6.11,-1.01,-12.52
2:49:13,53.63,152.9660492,-27.22717857,6.26,2.31,-2.36
2:49:14,42.63,152.9659576,-27.22724724,5.8,9.37,-11.37
2:49:15,36.74,152.9658356,-27.22724342,8.52,9.8,-8.8
2:49:16,43.54,152.9657593,-27.22717667,4,4.18,-9.94
2:49:17,38.39,152.9657288,-27.22708893,-7.16,-6.2,-10.52
2:49:18,35.5,152.9656677,-27.22701073,-3.09,-2.45,-10.37
2:49:19,45.23,152.9655914,-27.2269249,5.8,1.3,-10.94
2:49:20,37.67,152.9655304,-27.22683144,2.94,0.43,-7.51
2:49:21,34.85,152.9655457,-27.22674751,-5.5,-0.86,-6.22
2:49:22,43.89,152.9656067,-27.22665596,-3.24,6.63,-8.8
2:49:23,53.02,152.9656982,-27.2265625,-5.96,6.92,-12.66
2:49:24,53.45,152.9658051,-27.22647858,-6.56,-4.04,-7.94
2:49:25,54.91,152.9659424,-27.22639656,10.78,6.34,-13.95
2:49:26,44.45,152.9660492,-27.22633934,-7.01,-4.76,-16.95
2:49:27,45.8,152.9661713,-27.22630882,0.38,-7.49,-14.38
2:49:28,55.65,152.9663086,-27.22624397,10.03,-4.32,-11.52
2:49:29,52.95,152.9664307,-27.22616768,-0.68,-4.9,-1.79
2:49:30,42.06,152.9664917,-27.22608185,-8.97,4.61,-9.8
2:49:31,44.89,152.9665985,-27.22600746,-7.76,-10.23,-13.38
2:49:32,55.75,152.9667206,-27.22593689,-2.79,9.51,-7.94
2:49:33,66.52,152.9668884,-27.2258873,3.84,3.46,-13.23
2:49:34,52.28,152.967041,-27.2258873,9.12,3.75,-7.37
2:49:35,40.26,152.9671326,-27.22594833,4.6,-7.78,-6.37
2:49:36,38.93,152.9672394,-27.22599983,3.09,7.49,-11.09
2:49:37,46.41,152.9673157,-27.22607994,-7.01,-9.51,-17.95
2:49:38,53.26,152.9673767,-27.22619247,8.52,6.63,-5.51
2:49:39,44.82,152.9674072,-27.22630119,-10.03,9.94,-9.8
2:49:40,40.19,152.9673615,-27.22637367,0.38,2.59,-9.66
2:49:41,46.95,152.9672546,-27.22643661,14.7,7.49,-7.08
2:49:42,45.6,152.9671173,-27.2264576,2.04,-13.98,-12.8
2:49:43,39.6,152.9670258,-27.22649384,3.09,11.39,-7.8
2:49:44,34.56,152.9669342,-27.22651482,-6.56,-3.46,-13.09
2:49:45,45.78,152.9667969,-27.22654152,-6.56,-6.63,-10.23
2:49:46,57.75,152.9666595,-27.22661591,-6.41,-7.49,-11.52
2:49:47,47.39,152.9665833,-27.22670746,-0.98,-4.76,-12.52
2:49:48,45.13,152.9665985,-27.22682381,7.01,-2.31,-12.95
2:49:49,45.86,152.9665833,-27.22693825,1.28,6.63,-9.08
2:49:50,41.87,152.9664917,-27.22698975,4.45,-0.29,-11.37
2:49:51,42.54,152.9663849,-27.22699928,-3.54,-9.08,-12.95
2:49:52,52.89,152.9662476,-27.22701073,-0.98,-12.97,-15.81
2:49:53,48,152.9661407,-27.22710037,9.27,7.06,-11.09
2:49:54,55.26,152.9660187,-27.22719574,-1.58,9.8,-9.37
2:49:55,46.41,152.9658813,-27.22722244,-11.84,4.04,-8.8
2:49:56,31.02,152.9658203,-27.22718811,0.23,3.03,-8.23
2:49:57,42.47,152.965744,-27.22706795,-11.08,3.89,-11.37
2:49:58,46.86,152.9656525,-27.22698593,-0.23,6.49,-9.66
2:49:59,50.23,152.9655609,-27.22687149,-6.41,7.93,-12.66
2:50:00,43.26,152.9655609,-27.22675705,-3.39,1.59,-8.51
2:50:01,49.6,152.9656525,-27.22664642,-0.83,5.48,-10.09
2:50:02,64.56,152.9657745,-27.22652626,4.9,-10.09,-18.38
2:50:03,68.3,152.9659271,-27.22641563,-0.68,2.88,-11.66
2:50:04,58.5,152.9660492,-27.22636795,-5.96,-9.8,-9.66
2:50:05,53.6,152.9661865,-27.22632027,-3.39,3.6,-6.22
2:50:06,60.6,152.9663391,-27.22623253,3.54,-12.83,-9.37
2:50:07,54.78,152.9664459,-27.22614479,-0.98,12.54,-8.23
2:50:08,48.86,152.9665527,-27.22606277,-4.15,1.15,-13.38
2:50:09,55.63,152.9666901,-27.22600174,-0.83,0.72,-4.08
2:50:10,67.75,152.9668427,-27.22592926,6.11,10.95,-7.51
2:50:11,54.19,152.9670105,-27.225914,8.22,4.76,-9.51
2:50:12,41.3,152.9671173,-27.22595596,3.24,-18.01,-14.81
2:50:13,42.1,152.9672089,-27.22601509,-2.49,9.8,-13.81
2:50:14,44.5,152.9673157,-27.22608948,-4.45,4.47,-6.65
2:50:15,49.5,152.9673615,-27.22620392,11.38,3.6,-8.51
2:50:16,45.19,152.9674225,-27.2263031,8.22,8.65,-4.51
2:50:17,37.54,152.9673767,-27.22636414,1.88,7.21,-11.23
2:50:18,45.82,152.9672852,-27.22644234,-6.86,5.62,-13.52
2:50:19,45.97,152.9671631,-27.22650337,-1.13,-11.1,-13.81
2:50:20,55.91,152.9670715,-27.22662544,7.31,7.49,-10.23
2:50:21,37.71,152.96698,-27.22666931,-10.63,-5.19,-11.23
2:50:22,44.89,152.9668427,-27.22668648,-7.76,-4.9,-9.51
2:50:23,58.58,152.9667206,-27.22675133,-5.05,-0.43,-5.65
2:50:24,50.26,152.966629,-27.22684479,-1.73,-11.1,-15.95
2:50:25,52.23,152.9666443,-27.22696877,-5.35,2.16,-10.09
2:50:26,47.41,152.966629,-27.22708321,4.9,12.68,-8.37
2:50:27,44.71,152.966507,-27.22714806,2.94,11.39,-7.08
2:50:28,48.23,152.9663849,-27.22716331,1.73,-14.56,-13.09
2:50:29,59.19,152.966217,-27.22718048,-0.68,-9.37,-10.8
2:50:30,51.69,152.9661102,-27.2272644,-3.24,9.8,-10.52
2:50:31,51.26,152.9660034,-27.22734261,-5.96,10.81,-8.08
2:50:32,45.26,152.9658661,-27.2273674,-5.65,5.48,-8.37
2:50:33,42.21,152.9657745,-27.22728539,6.41,2.45,-6.08
2:50:34,43.36,152.9657288,-27.22717476,0.23,-4.18,-10.94
2:50:35,48.32,152.9656372,-27.22708893,8.52,1.59,-5.94
2:50:36,50.04,152.9655609,-27.22697258,1.73,1.73,-9.23
2:50:37,52.41,152.9655914,-27.22683907,-10.48,8.36,-8.08
2:50:38,59.75,152.9656677,-27.22671127,3.09,-0.14,-2.5
2:50:39,70.82,152.9658051,-27.22659111,11.08,-6.49,-5.65
2:50:40,68.51,152.9659576,-27.2264843,16.06,14.12,-4.94
2:50:41,50.47,152.9660797,-27.2264595,-2.04,-2.16,-15.24
2:50:42,60.08,152.966217,-27.22638321,0.53,-0.72,-13.81
2:50:43,62.73,152.9663849,-27.22629356,-9.72,5.04,-6.22
2:50:44,52.69,152.9664764,-27.22618866,-8.37,13.55,-5.51
2:50:45,50.78,152.9666138,-27.22612381,-3.69,-7.64,-14.09
2:50:46,61.8,152.9667511,-27.22603798,17.87,0.58,-4.79
2:50:47,59.08,152.9668884,-27.22597694,-0.08,8.07,-9.08
2:50:48,46.11,152.967041,-27.22598267,11.08,11.39,-3.65
2:50:49,40.24,152.9671326,-27.22602844,-2.34,10.81,-7.65
2:50:50,39.87,152.9672394,-27.22607613,1.58,2.16,-9.23
2:50:51,35.65,152.9673157,-27.22613525,5.8,-9.94,-5.94
2:50:52,39.02,152.967392,-27.22620392,8.82,10.09,-0.79
2:50:53,24.43,152.9674072,-27.22626686,-0.83,3.75,-9.08
2:50:54,37.28,152.9673309,-27.22638321,11.68,-5.33,-12.66
2:50:55,47.71,152.9671783,-27.22642517,-4.15,-11.39,-8.8
2:50:56,42.19,152.9670715,-27.22644424,-4.3,9.08,-10.37
2:50:57,42.04,152.9669647,-27.22647667,0.83,-8.94,-8.94
2:50:58,47.1,152.9668274,-27.22650146,-9.12,-3.31,-11.09
2:50:59,55.34,152.9666901,-27.22657204,-8.52,-5.19,-12.09
2:51:00,48.63,152.9665985,-27.22667694,-11.99,-13.26,-15.52
2:51:01,46.15,152.9665833,-27.22679138,0.98,5.33,-9.51
2:51:02,44.67,152.9665222,-27.2269001,7.31,11.39,-5.65
2:51:03,44.84,152.9664459,-27.22698402,-6.86,10.66,-5.36
2:51:04,50.87,152.9663086,-27.22699738,8.97,-13.98,-13.66
2:51:05,57.39,152.9661407,-27.22705269,2.49,-19.74,-9.51
2:51:06,57.41,152.9660492,-27.22716331,4.3,6.63,-8.8
2:51:07,48.11,152.9659424,-27.22723579,15,12.54,-8.51
2:51:08,39.86,152.9658203,-27.22723961,-0.68,6.77,-11.23
2:51:09,47.04,152.9657135,-27.22717094,-6.86,-8.65,-14.24
2:51:10,44.41,152.9656525,-27.22707939,-3.69,7.49,-14.95
2:51:11,51.24,152.9655457,-27.22697639,-1.58,17.87,-5.08
2:51:12,47.71,152.9654846,-27.22687149,-10.48,10.52,-4.22
2:51:13,43.32,152.9654388,-27.22677422,-8.07,-2.45,-15.81
2:51:14,47.32,152.9655914,-27.22664452,-0.83,-1.01,-6.94
2:51:15,67.36,152.9658051,-27.22652435,0.23,7.49,-10.52
2:51:16,55.99,152.9659271,-27.22646713,-8.82,-5.62,-12.52
2:51:17,49.73,152.9660492,-27.22648048,-7.76,-6.92,-19.39
2:51:18,53.73,152.9661865,-27.22642136,5.35,0.14,-6.8
2:51:19,55.39,152.9663391,-27.22633934,10.93,5.48,-5.08
2:51:20,46.5,152.9664307,-27.22623825,-10.33,1.87,-11.52
2:51:21,54.65,152.9665527,-27.22616005,-7.31,-2.59,-9.23
2:51:22,65.84,152.9667206,-27.22606468,4.3,7.49,-8.37
2:51:23,67.28,152.9669189,-27.22599602,-3.39,14.7,-4.94
2:51:24,50.3,152.9670563,-27.2259922,-4.15,-11.96,-8.08
2:51:25,44.04,152.9671478,-27.22604942,5.05,5.33,-8.66
2:51:26,48.37,152.9672699,-27.22613144,1.28,-1.15,-8.66
2:51:27,55.37,152.9673309,-27.2262764,15.15,9.51,-9.08
2:51:28,46.58,152.9673767,-27.22637367,-9.72,8.07,-12.38
2:51:29,47.1,152.9673157,-27.2264595,-2.49,6.34,-12.23
2:51:30,56.52,152.9671783,-27.22651863,-7.16,10.23,-11.66
2:51:31,46.6,152.9670563,-27.22652435,3.54,-11.24,-12.95
2:51:32,40.8,152.9669647,-27.22657394,8.52,10.23,-7.65
2:51:33,40.04,152.9668427,-27.22658539,-2.64,-1.15,-6.22
2:51:34,52.28,152.9667206,-27.22662735,4.75,-8.94,-6.65
2:51:35,53.32,152.9665985,-27.22670746,-10.03,-10.66,-14.52
2:51:36,48.39,152.9665375,-27.22682381,-0.98,9.8,-5.79
2:51:37,49.73,152.9665375,-27.22694588,-6.26,7.64,-16.38
2:51:38,44.19,152.9664612,-27.22702789,8.82,13.26,-12.23
2:51:39,47.37,152.9663544,-27.22704124,-1.43,-10.38,-12.38
2:51:40,59.06,152.9661865,-27.22706223,-4.9,-12.11,-12.95
2:51:41,56.76,152.9660645,-27.2271595,5.8,-5.76,-15.52
2:51:42,56.21,152.9659576,-27.22726059,8.52,13.4,-15.24
2:51:43,46.65,152.9658356,-27.22728729,-6.71,15.28,-7.51
2:51:44,49.47,152.9657288,-27.22721291,-4.9,8.65,-1.36
2:51:45,47.04,152.9656677,-27.22711182,-7.31,1.73,-8.51
2:51:46,53.28,152.9655609,-27.22701073,6.26,7.21,-4.65
2:51:47,46.97,152.9654999,-27.2269001,0.98,8.36,-5.08
